mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.7171839405889655,0.1793529264662069,0.7172413793103448,0.06360760298239292,d2_embedding_centroid,128,0.6800639921088103,0.7534751430379741,0.8286291835322785,0.2183054939360384,1.935877809404258,7.0,5.261360289518844,k_lambda,,0.2,,,
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7068965517241379,0.7793103448275862,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,rate_penalty,,0.0,,,0.0
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7103448275862069,0.7810344827586206,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,rate_penalty,,0.0,,,0.1
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7077155172413793,0.7775862068965518,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,rate_penalty,,0.0,,,1.0
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7137931034482758,0.7836637931034482,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,rate_penalty,,0.0,,,3.0
0.6517241379310345,0.24310344827586206,0.6517241379310345,0.16985609255101083,best_single,,0.6155172413793103,0.6862068965517242,0.0,0.0,0.0,0.0,,seed_stability,3,0.0,,,
0.7206896551724138,0.17413793103448275,0.7206896551724138,0.08386039095652349,kNN,,0.6862068965517242,0.7560775862068965,1.0,0.2836879432624115,1.861870516804214,0.0,,seed_stability,3,0.0,,,
0.6517241379310345,0.24310344827586206,0.6517241379310345,0.15681138467384065,logistic_embedding_router,,0.6172413793103448,0.6897413793103447,0.0,0.0,1.1588356996222253,0.0,,seed_stability,3,0.0,,,
0.6551724137931034,0.2396551724137931,0.6551724137931034,0.1446744375389925,svm_embedding_router,,0.6189655172413793,0.6931034482758621,0.05000000000000008,0.014184397163120597,0.9457776997127015,0.0,,seed_stability,3,0.0,,,
0.7275862068965517,0.16724137931034483,0.7275862068965517,0.07075714901891576,d2_embedding_centroid,16,0.6904741379310345,0.7637931034482759,1.1,0.31205673758865266,1.5515962004225199,4.0,3.2651775739889928,seed_stability,3,0.0,,,
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,best_single,,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,0.0,,seed_stability,7,0.0,,,
0.7362068965517241,0.16034482758620688,0.7362068965517241,0.08625569658638482,kNN,,0.7017241379310345,0.7698706896551724,1.0,0.30075187969924816,2.019798018216054,0.0,,seed_stability,7,0.0,,,
0.6741379310344827,0.22241379310344828,0.6741379310344827,0.14142293538774586,logistic_embedding_router,,0.63875,0.7068965517241379,0.10000000000000016,0.030075187969924862,1.155182111400025,0.0,,seed_stability,7,0.0,,,
0.6724137931034483,0.22413793103448276,0.6724137931034483,0.1461381551568375,svm_embedding_router,,0.6353017241379311,0.7112499999999999,0.07500000000000093,0.02255639097744389,0.8554666159386829,0.0,,seed_stability,7,0.0,,,
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7068965517241379,0.7793103448275862,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,seed_stability,7,0.0,,,
0.6517241379310345,0.24482758620689654,0.6517241379310345,0.16955136701309456,best_single,,0.6068965517241379,0.6871120689655172,0.0,0.0,0.0,0.0,,seed_stability,11,0.0,,,
