mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,scenario,scenario_type,n_train_queries,n_test_queries,n_models
0.705,0.15,0.705,0.07821387786116145,embedding_cluster_lookup,16,0.64,0.765,0.0,-0.03448275862068968,0.8554508105601306,4.0,3.477624127434623,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
0.71,0.145,0.71,0.08565319069613352,kNN,,0.657375,0.7726249999999999,0.0,0.0,1.5200767655192793,0.0,,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
0.71,0.145,0.71,0.11686423945392375,logistic_embedding_router,,0.64475,0.775,0.0,0.0,0.6772809028430985,0.0,,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
0.615,0.24,0.615,0.1525300069034473,routecode_predicted_labels,16,0.555,0.685,0.0,-0.6551724137931032,1.9954059641830768,4.0,3.459514582730502,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
0.855,0.0,0.855,0.09749414072951829,query_oracle,6,0.805,0.9026249999999999,0.0,1.0,0.8224790901322749,2.584962500721156,0.8224790901322749,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
0.5579964850615114,0.3242530755711775,0.5579964850615114,0.18836965976176945,best_single,,0.5263620386643234,0.5865773286467487,0.0,0.0,0.0,0.0,,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.5579964850615114,0.3242530755711775,0.5579964850615114,0.18836965976176945,dataset_label_lookup,2,0.5263620386643234,0.5865773286467487,0.0,0.0,0.0,1.0,0.5949085120556443,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.4305799648506151,0.45166959578207383,0.4305799648506151,0.0686502719323042,predicted_topic_lookup,4,0.40417398945518457,0.4591608084358524,0.0,-0.39295392953929553,0.9399661568926094,2.0,1.225919532907076,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.5140597539543058,0.36818980667838314,0.5140597539543058,0.14984554832623467,embedding_cluster_lookup,16,0.4828427065026362,0.5439806678383128,0.0,-0.1355013550135502,0.7514734107522041,4.0,2.9752558705760754,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.4876977152899824,0.3945518453427065,0.4876977152899824,0.17875657547024837,kNN,,0.4556019332161687,0.5163224956063268,0.0,-0.2168021680216804,1.4707300196366944,0.0,,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.5325131810193322,0.34973637961335674,0.5325131810193322,0.1977888711228078,logistic_embedding_router,,0.5021748681898067,0.5610940246045694,0.0,-0.07859078590785903,0.7391567773618282,0.0,,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.5184534270650264,0.36379613356766255,0.5184534270650264,0.22816089977177653,routecode_predicted_labels,16,0.4920474516695958,0.5443980667838313,0.0,-0.12195121951219512,2.1490220468111887,4.0,3.5309776493928693,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.8822495606326889,0.0,0.8822495606326889,0.14808452080735968,query_oracle,6,0.8637961335676626,0.9002855887521968,0.0,1.0,1.4968692863853241,2.584962500721156,1.4968692863853241,leave_domain_out:code,leave_one_domain_out,1757,1138,6
0.7533039647577092,0.1145374449339207,0.7533039647577092,0.0,best_single,,0.6960352422907489,0.8084801762114536,0.0,0.0,0.0,0.0,,domain_homogeneous:code,domain_homogeneous,683,227,6
0.7533039647577092,0.1145374449339207,0.7533039647577092,0.0,dataset_label_lookup,2,0.6960352422907489,0.8084801762114536,0.0,0.0,0.0,1.0,0.5512442598263234,domain_homogeneous:code,domain_homogeneous,683,227,6
0.7533039647577092,0.1145374449339207,0.7533039647577092,0.0,predicted_topic_lookup,2,0.6960352422907489,0.8084801762114536,0.0,0.0,0.0,1.0,0.5751686852267126,domain_homogeneous:code,domain_homogeneous,683,227,6
0.7533039647577092,0.1145374449339207,0.7533039647577092,0.00541840967287904,embedding_cluster_lookup,16,0.6960352422907489,0.8084801762114536,0.0,0.0,0.10142782630824189,4.0,3.7847162981138656,domain_homogeneous:code,domain_homogeneous,683,227,6
0.7533039647577092,0.1145374449339207,0.7533039647577092,0.017045935427893785,kNN,,0.6958149779735684,0.801762114537445,0.0,0.0,0.7795385278119532,0.0,,domain_homogeneous:code,domain_homogeneous,683,227,6
0.6167400881057269,0.2511013215859031,0.6167400881057269,0.12921056820995883,logistic_embedding_router,,0.5550660792951542,0.6807268722466959,0.0,-1.1923076923076918,1.575323643441617,0.0,,domain_homogeneous:code,domain_homogeneous,683,227,6
0.6123348017621145,0.2555066079295154,0.6123348017621145,0.12056946816287524,routecode_predicted_labels,16,0.5527533039647577,0.6740088105726872,0.0,-1.2307692307692306,2.2153595109235247,4.0,3.689984405596542,domain_homogeneous:code,domain_homogeneous,683,227,6
0.8678414096916299,0.0,0.8678414096916299,0.13392250957147497,query_oracle,6,0.8237885462555066,0.9074889867841409,0.0,1.0,1.3393447082808427,2.584962500721156,1.3393447082808427,domain_homogeneous:code,domain_homogeneous,683,227,6
0.7708860759493671,0.1341772151898734,0.7708860759493671,0.1554618880630367,best_single,,0.739240506329114,0.7974683544303798,0.0,0.0,0.0,0.0,,cluster_held_out:0,cluster_held_out,2105,790,6
0.7810126582278482,0.1240506329113924,0.7810126582278482,0.03896009811204109,dataset_label_lookup,6,0.7518987341772152,0.8057278481012657,0.0,0.07547169811320792,1.118758580864276,2.584962500721156,1.9329107837402884,cluster_held_out:0,cluster_held_out,2105,790,6
0.7455696202531645,0.15949367088607594,0.7455696202531645,0.036611711930707974,predicted_topic_lookup,6,0.7132594936708861,0.7766139240506329,0.0,-0.18867924528301896,1.0697120956230677,2.584962500721156,1.869448974072262,cluster_held_out:0,cluster_held_out,2105,790,6
0.740506329113924,0.16455696202531644,0.740506329113924,0.11798785397196464,embedding_cluster_lookup,16,0.7094620253164557,0.7702848101265822,0.0,-0.22641509433962292,1.1660786092387516,4.0,2.673393271856717,cluster_held_out:0,cluster_held_out,2105,790,6
0.7316455696202532,0.17341772151898735,0.7316455696202532,0.12411750081726217,kNN,,0.6980696202531645,0.7639556962025316,0.0,-0.29245283018867907,1.8393517174623089,0.0,,cluster_held_out:0,cluster_held_out,2105,790,6
0.7430379746835443,0.1620253164556962,0.7430379746835443,0.14985558670996732,logistic_embedding_router,,0.7094620253164557,0.7715506329113924,0.0,-0.20754716981132096,0.9151042177436957,0.0,,cluster_held_out:0,cluster_held_out,2105,790,6
0.660759493670886,0.24430379746835443,0.660759493670886,0.13896247178864699,routecode_predicted_labels,16,0.6309810126582279,0.6962025316455697,0.0,-0.820754716981132,2.0523599459895836,4.0,3.613861477924516,cluster_held_out:0,cluster_held_out,2105,790,6
0.9050632911392406,0.0,0.9050632911392406,0.12656146253747536,query_oracle,6,0.8848101265822785,0.9234493670886076,0.0,1.0,0.8349032967234271,2.584962500721156,0.8349032967234271,cluster_held_out:0,cluster_held_out,2105,790,6
0.5673469387755102,0.3142857142857143,0.5673469387755102,0.1879438657187969,best_single,,0.5183673469387755,0.6133163265306122,0.0,0.0,0.0,0.0,,cluster_held_out:1,cluster_held_out,2405,490,6
0.7428571428571429,0.13877551020408163,0.7428571428571429,0.0,dataset_label_lookup,2,0.7040816326530612,0.7755102040816326,1.2112676056338032,0.5584415584415584,0.09533266993067127,1.0,0.09533266993067127,cluster_held_out:1,cluster_held_out,2405,490,6
0.7448979591836735,0.13673469387755102,0.7448979591836735,0.00034515106683215226,predicted_topic_lookup,5,0.7061224489795919,0.7795918367346939,1.2253521126760567,0.564935064935065,0.18187545907671043,2.321928094887362,0.23955339312556156,cluster_held_out:1,cluster_held_out,2405,490,6
0.7163265306122449,0.1653061224489796,0.7163265306122449,0.008321814157713792,embedding_cluster_lookup,16,0.6755102040816326,0.7510204081632653,1.0281690140845074,0.4740259740259741,0.7839023299825079,4.0,2.287118548201939,cluster_held_out:1,cluster_held_out,2405,490,6
0.7122448979591837,0.16938775510204082,0.7122448979591837,0.04224094065629003,kNN,,0.6693877551020408,0.7510204081632653,1.0,0.4610389610389609,1.3389679424719523,0.0,,cluster_held_out:1,cluster_held_out,2405,490,6
0.5816326530612245,0.3,0.5816326530612245,0.1661935954557244,logistic_embedding_router,,0.5387755102040817,0.6244897959183674,0.09859154929577432,0.045454545454545296,1.1940398148742053,0.0,,cluster_held_out:1,cluster_held_out,2405,490,6
0.6081632653061224,0.27346938775510204,0.6081632653061224,0.13552849868056946,routecode_predicted_labels,16,0.5693877551020409,0.6489795918367347,0.28169014084507005,0.12987012987012966,2.0791807603059635,4.0,3.1345053603250066,cluster_held_out:1,cluster_held_out,2405,490,6
0.8816326530612245,0.0,0.8816326530612245,0.16022238739598338,query_oracle,6,0.8530612244897959,0.9051530612244897,2.169014084507043,1.0,1.492798734155337,2.584962500721156,1.492798734155337,cluster_held_out:1,cluster_held_out,2405,490,6
0.6672413793103448,0.22241379310344828,0.6672413793103448,0.16136301943110865,best_single,,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,0.0,,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
0.753448275862069,0.13620689655172413,0.753448275862069,0.04116554064645553,dataset_label_lookup,6,0.7180603448275862,0.7862068965517242,1.2500000000000004,0.3875968992248064,1.5570342811957858,2.584962500721156,2.0917691882229463,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
0.7448275862068966,0.14482758620689656,0.7448275862068966,0.03747470346651962,predicted_topic_lookup,6,0.7086206896551724,0.7802155172413793,1.125000000000001,0.3488372093023259,1.5693360099387108,2.584962500721156,2.078963593652957,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
0.7362068965517241,0.15344827586206897,0.7362068965517241,0.07510981143837671,embedding_cluster_lookup,16,0.7008189655172413,0.7681465517241379,1.0,0.310077519379845,1.5017285823575186,4.0,3.6718261897429993,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
0.7362068965517241,0.15344827586206897,0.7362068965517241,0.08781183096133854,kNN,,0.7017241379310345,0.7707758620689654,1.0,0.310077519379845,1.9319562777219828,0.0,,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
0.6758620689655173,0.21379310344827587,0.6758620689655173,0.1415909263423857,logistic_embedding_router,,0.6413793103448275,0.707801724137931,0.125000000000001,0.03875968992248094,1.149162294846372,0.0,,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
