mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.6296296296296297,0.2962962962962963,0.6296296296296297,0.12583586041209585,best_single,,0.4444444444444444,0.8148148148148148,0.0,0.0,0.0,0.0,,domain_granularity,task_subtype:function_synthesis
0.5925925925925926,0.3333333333333333,0.5925925925925926,0.12477541906109141,kNN,,0.4074074074074074,0.7777777777777778,0.0,-0.1250000000000002,1.834124397052444,0.0,,domain_granularity,task_subtype:function_synthesis
0.6296296296296297,0.2962962962962963,0.6296296296296297,0.12463762034074204,d2_embedding_centroid,16,0.4444444444444444,0.8148148148148148,0.0,0.0,0.228538143953528,4.0,1.123472599489985,domain_granularity,task_subtype:function_synthesis
0.5405405405405406,0.3783783783783784,0.5405405405405406,0.19934900356511553,best_single,,0.39121621621621644,0.7027027027027027,0.0,0.0,0.0,0.0,,domain_granularity,task_subtype:graduate_science_qa
0.5675675675675675,0.35135135135135137,0.5675675675675675,0.1617379938622685,kNN,,0.3783783783783784,0.7297297297297297,1.0,0.07142857142857129,1.4870294605203356,0.0,,domain_granularity,task_subtype:graduate_science_qa
0.5135135135135135,0.40540540540540543,0.5135135135135135,0.18106706915644155,d2_embedding_centroid,16,0.35135135135135137,0.6756756756756757,-1.0000000000000042,-0.07142857142857158,0.6689128250884093,4.0,1.9446746496431455,domain_granularity,task_subtype:graduate_science_qa
0.9423076923076923,0.028846153846153848,0.9423076923076923,0.15928800551979178,best_single,,0.8942307692307693,0.9807692307692307,0.0,0.0,0.0,0.0,,domain_granularity,task_subtype:math_word_problems
0.9230769230769231,0.04807692307692308,0.9230769230769231,0.11357906590452785,kNN,,0.875,0.9615384615384616,0.0,-0.6666666666666641,1.6420522001571316,0.0,,domain_granularity,task_subtype:math_word_problems
0.9423076923076923,0.028846153846153848,0.9423076923076923,0.08922031478699763,d2_embedding_centroid,16,0.8942307692307693,0.9807692307692307,0.0,0.0,1.1513997905235476,4.0,2.468841335412894,domain_granularity,task_subtype:math_word_problems
0.7004830917874396,0.1497584541062802,0.7004830917874396,0.10693233779354118,best_single,,0.6376811594202898,0.7536231884057971,0.0,0.0,0.0,0.0,,domain_granularity,task_subtype:multi_domain_exam
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.0954097211621215,kNN,,0.6544685990338165,0.7632850241545893,0.6666666666666717,0.06451612903225835,1.5645090267275796,0.0,,domain_granularity,task_subtype:multi_domain_exam
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.08049909138700236,d2_embedding_centroid,16,0.6473429951690821,0.7681159420289855,0.6666666666666717,0.06451612903225835,1.0372077020097579,4.0,2.546650437401614,domain_granularity,task_subtype:multi_domain_exam
0.5078534031413613,0.39267015706806285,0.5078534031413613,0.19747334302191416,best_single,,0.4397905759162304,0.5706806282722513,0.0,0.0,0.0,0.0,,domain_granularity,task_subtype:program_synthesis
0.7277486910994765,0.17277486910994763,0.7277486910994765,0.024578893334961258,kNN,,0.66217277486911,0.7801047120418848,1.0,0.5600000000000002,0.9764784269179787,0.0,,domain_granularity,task_subtype:program_synthesis
0.7486910994764397,0.1518324607329843,0.7486910994764397,0.00838183150153961,d2_embedding_centroid,16,0.6910994764397905,0.8037958115183245,1.095238095238095,0.6133333333333333,0.20026429207628632,4.0,1.497082606993647,domain_granularity,task_subtype:program_synthesis
0.5405405405405406,0.3783783783783784,0.5405405405405406,0.19934900356511553,best_single,,0.39121621621621644,0.7027027027027027,0.0,0.0,0.0,0.0,,domain_granularity,dataset:gpqa
0.5675675675675675,0.35135135135135137,0.5675675675675675,0.1617379938622685,kNN,,0.3783783783783784,0.7297297297297297,1.0,0.07142857142857129,1.4870294605203356,0.0,,domain_granularity,dataset:gpqa
0.5135135135135135,0.40540540540540543,0.5135135135135135,0.18106706915644155,d2_embedding_centroid,16,0.35135135135135137,0.6756756756756757,-1.0000000000000042,-0.07142857142857158,0.6689128250884093,4.0,1.9446746496431455,domain_granularity,dataset:gpqa
0.6296296296296297,0.2962962962962963,0.6296296296296297,0.12583586041209585,best_single,,0.4444444444444444,0.8148148148148148,0.0,0.0,0.0,0.0,,domain_granularity,dataset:humaneval
0.5925925925925926,0.3333333333333333,0.5925925925925926,0.12477541906109141,kNN,,0.4074074074074074,0.7777777777777778,0.0,-0.1250000000000002,1.834124397052444,0.0,,domain_granularity,dataset:humaneval
0.6296296296296297,0.2962962962962963,0.6296296296296297,0.12463762034074204,d2_embedding_centroid,16,0.4444444444444444,0.8148148148148148,0.0,0.0,0.228538143953528,4.0,1.123472599489985,domain_granularity,dataset:humaneval
0.9423076923076923,0.028846153846153848,0.9423076923076923,0.15928800551979178,best_single,,0.8942307692307693,0.9807692307692307,0.0,0.0,0.0,0.0,,domain_granularity,dataset:math500
0.9230769230769231,0.04807692307692308,0.9230769230769231,0.11357906590452785,kNN,,0.875,0.9615384615384616,0.0,-0.6666666666666641,1.6420522001571316,0.0,,domain_granularity,dataset:math500
0.9423076923076923,0.028846153846153848,0.9423076923076923,0.08922031478699763,d2_embedding_centroid,16,0.8942307692307693,0.9807692307692307,0.0,0.0,1.1513997905235476,4.0,2.468841335412894,domain_granularity,dataset:math500
