mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.7192858504516382,0.1966637807065527,0.7193732193732194,0.08348965810691591,semantic_embedding_kmeans,32,0.7046622900569551,0.7389088709450125,0.0,0.07386010455691237,2.518247174555327,5.0,4.702006765300873,k_lambda,,0.2,,,
0.8119403650782051,0.10400926607998574,0.811965811965812,0.024317021518979312,flat_routecode_utility_oracle,32,0.797473885146282,0.8260160480472294,0.0,0.5101938421688202,3.576258333692142,5.0,4.704835196524339,k_lambda,,0.2,,,
0.9159496311581908,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,32,0.9063164240298361,0.9250393454767913,0.0,1.0,3.0908530179978357,5.0,3.6730279206561187,k_lambda,,0.2,,,
0.7182183368621794,0.19773129429601144,0.7183048433048433,0.08266547407633427,d2_embedding_centroid,32,0.7019504634084758,0.734430774629546,0.0,0.06883291083281405,2.3338137470217175,5.0,4.4343122074821935,k_lambda,,0.2,,,
0.7189291486252849,0.197020482532906,0.719017094017094,0.0840405325067233,semantic_embedding_kmeans,64,0.7035959117083921,0.7351618388518589,0.0,0.07218030469251276,2.703243017334349,6.0,5.580438981893643,k_lambda,,0.2,,,
0.8461297189663105,0.06981991219188034,0.8461538461538461,0.023055917390003077,flat_routecode_utility_oracle,64,0.8278958905940669,0.8586651163725336,0.0,0.671200228405458,3.859258452939776,6.0,5.595552264373531,k_lambda,,0.2,,,
0.9159496311581908,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,64,0.9074023589257212,0.9245321568830822,0.0,1.0,2.91143476066966,6.0,4.298120271578487,k_lambda,,0.2,,,
0.7167991668849003,0.19915046427329058,0.7168803418803419,0.07757074819735275,d2_embedding_centroid,64,0.7010948009357586,0.7337419729207123,0.0,0.062149677501027345,2.607474560647209,6.0,5.459416005339143,k_lambda,,0.2,,,
0.7125359274751425,0.20341370368304842,0.7126068376068376,0.06776165419465538,semantic_embedding_kmeans,128,0.696494282210999,0.7288023929958884,0.0,0.04207299593304,2.887376434700065,7.0,6.513140242616143,k_lambda,,0.2,,,
0.8699961568691594,0.04595347428903134,0.8700142450142451,0.017285014186316894,flat_routecode_utility_oracle,128,0.8589383479632301,0.8828541517887233,0.0,0.7835933707753024,3.959599465618146,7.0,6.438334654189038,k_lambda,,0.2,,,
