mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.6222626599528582,0.012887492113431693,0.7888254552284489,0.3855888031011194,d2_embedding_centroid,16,0.5928210210402273,0.6484089954264661,0.0,-0.7946048194081621,0.8119537917221488,4.0,2.387844423078244,domain_granularity,dataset:synthetic_instructions
0.17854218359451915,0.5419886993822439,0.33019999381349724,0.40330233544032046,best_single,,0.14797545743200577,0.20766551690576882,0.0,0.0,0.0,0.0,,domain_granularity,dataset:synthetic_math
0.7175607826416962,0.0029701003350668578,0.8075324979701632,0.23926102363702573,kNN,,0.6925556116961042,0.7409478995974754,1.0,0.994519995825647,0.5787819343401657,0.0,,domain_granularity,dataset:synthetic_math
0.7162255691364252,0.004305313840337984,0.8075952406692718,0.24297859677919026,d2_embedding_centroid,16,0.6917641413682231,0.7399986484554572,0.9975228804578705,0.9920564509089488,0.5823602189801149,4.0,2.436776005479878,domain_granularity,dataset:synthetic_math
0.14600358383777437,0.5880860557801664,0.3012480282822188,0.3905913662870338,best_single,,0.11174828079092337,0.17692649121591214,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_0
0.7249883619491262,0.009101277668814585,0.8123133619491263,0.2197076435364565,kNN,,0.6828032343039683,0.7633576701233065,1.0,0.9845239015967815,0.0,0.0,,domain_granularity,text_cluster_4:cluster_0
0.7249883619491262,0.009101277668814585,0.8123133619491263,0.2197076435364565,d2_embedding_centroid,16,0.6828032343039683,0.7633576701233065,1.0,0.9845239015967815,0.0,4.0,0.9910760598382222,domain_granularity,text_cluster_4:cluster_0
0.6366536914676264,0.005337246975422867,0.8076372980250033,0.3958228732490151,best_single,,0.6106324601216289,0.6661780094012538,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_1
0.6366536914676264,0.005337246975422867,0.8076372980250033,0.3958228732490151,kNN,,0.6106324601216289,0.6661780094012538,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_1
0.6366536914676264,0.005337246975422867,0.8076372980250033,0.3958228732490151,d2_embedding_centroid,16,0.6106324601216289,0.6661780094012538,0.0,0.0,0.0,4.0,1.7866140868471239,domain_granularity,text_cluster_4:cluster_1
0.2362922764911403,0.4133889724527528,0.3959120411970226,0.37259515570934254,best_single,,0.2101460379259413,0.26356221749469994,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_2
0.6356654024635343,0.014015846480358677,0.7746050054047109,0.3243221357170319,kNN,,0.608362690102392,0.6599974383568686,1.0,0.9660952579426617,1.8117546958358148,0.0,,domain_granularity,text_cluster_4:cluster_2
