mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,new_model_id,examples_per_label,calibration_query_count,new_model_evaluations,labels_switching_to_new_model
0.5131631820898003,0.16292578973891825,0.6477289581314669,0.3115164850375412,direct_retraining_budgeted_mlp,,0.4919897284210297,0.5354900301503069,0.5567418003352927,0.5272211295317659,2.245134425435018,0.0,,code_7b,1,16,16,
0.5253915790169611,0.15069739281175737,0.6495616623502944,0.28745071031167296,direct_retraining_budgeted_gradient_boosting,,0.5004161653967649,0.546437357602915,0.5942131014573562,0.5627055528150574,2.2399488262577085,0.0,,code_7b,1,16,16,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6488326330038315,0.6821741296310143,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.6862174534335845,code_7b,2,32,32,2
0.5316753772258497,0.14441359460286893,0.6615235907675162,0.30059544306703395,direct_retraining_budgeted_logistic,,0.5091901150442997,0.5538850562839583,0.6134684540827323,0.5809399098447782,2.2052023906908786,0.0,,code_7b,2,32,32,
0.5313721956402889,0.14471677618842962,0.6620229300152889,0.3024532591962405,direct_retraining_budgeted_svm,,0.5080096197202009,0.5526207179343721,0.6125394191033412,0.5800601360054254,2.198774388813316,0.0,,code_7b,2,32,32,
0.53286267367342,0.14322629815529855,0.6608880070067534,0.2963755199049317,direct_retraining_budgeted_knn,,0.510998063269774,0.5563345140489543,0.6171066695391874,0.5843852126068071,2.2352130474593706,0.0,,code_7b,2,32,32,
0.5145151728960634,0.16157379893265505,0.64966654268773,0.3128721202668396,direct_retraining_budgeted_mlp,,0.4914167085328349,0.5401631275345915,0.5608846863503208,0.5311443432064874,2.2463741181471817,0.0,,code_7b,2,32,32,
0.5253888397957714,0.15070013203294705,0.6486578918791049,0.2853648449738022,direct_retraining_budgeted_gradient_boosting,,0.5019442970938529,0.5476927236262297,0.5942047077011959,0.562697604129327,2.270942951345368,0.0,,code_7b,2,32,32,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6513657542076423,0.6814286417178675,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.6862174534335845,code_7b,4,64,64,2
0.5315266694128793,0.1445623024158393,0.6623985964962126,0.3029653149138444,direct_retraining_budgeted_logistic,,0.5105449548396249,0.5522276240972604,0.6130127708666732,0.5805083887703147,2.216415094241672,0.0,,code_7b,4,64,64,
0.531628883369761,0.14446008845895755,0.6621727948280944,0.3022059667530924,direct_retraining_budgeted_svm,,0.5096877217176253,0.5528597662596654,0.6133259836271033,0.5808049937409462,2.1986182168831427,0.0,,code_7b,4,64,64,
0.5329186315081939,0.14317034032052472,0.6619836835915272,0.29878244341813864,direct_retraining_budgeted_knn,,0.5109866929217383,0.5555967983295982,0.6172781403288125,0.5845475913312597,2.2388805300799666,0.0,,code_7b,4,64,64,
0.511868446279901,0.16422052554881758,0.6434571441965676,0.3046246218873224,direct_retraining_budgeted_mlp,,0.48788826707276567,0.5373606860430304,0.5527743599835248,0.5234640586914782,2.260259120937569,0.0,,code_7b,4,64,64,
0.525903760951064,0.15018521087765457,0.648459323451064,0.28371313401393616,direct_retraining_budgeted_gradient_boosting,,0.5047599256093243,0.550173216082119,0.5957825732038466,0.5641918049097528,2.2272893784256764,0.0,,code_7b,4,64,64,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6520353854212427,0.6815107147033035,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.6862174534335845,code_7b,8,128,128,2
0.5327653325548017,0.14332363927391686,0.664634103388135,0.3052729838491871,direct_retraining_budgeted_logistic,,0.5109445239025484,0.5536692594075912,0.6168083885470811,0.584102747662588,2.2284334013933407,0.0,,code_7b,8,128,128,
0.5320691101715519,0.1440198616571666,0.664645500796552,0.30691110638470265,direct_retraining_budgeted_svm,,0.507486204868048,0.5512658395867772,0.6146749642948203,0.5820824460732876,2.2006772864615596,0.0,,code_7b,8,128,128,
