heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gpt-5.5,frontier,direct_probe_regressor_retrain,20,18,direct_regressor,20,0,172,0.6046511627906976,0.5297755008903585,0.7347558481518913,0.2049803472615328,0.16279069767441862,0.4011627906976744,1.542747093023256,0.21393046257239784,0.035513900002115406,0.5608785949383663,0.031103094048007818
gpt-5.5,frontier,direct_probe_regressor_retrain,20,17,direct_regressor,20,0,172,0.5988372093023255,0.5258247444531841,0.7347558481518913,0.20893110369870727,0.19186046511627908,0.4418604651162791,1.5043575581395345,0.20860704242611866,0.032754586994997226,0.5608785949383663,0.03505385048518228
gpt-5.5,frontier,uniform_predicted_utility_state,20,17,uniform_group,20,6,172,0.6569767441860465,0.5185558481293925,0.7347558481518913,0.21620000002249884,0.4069767441860465,0.5174418604651163,2.852040697674419,0.3954882744475832,0.0,0.5627321460337803,0.04417629790438782
gpt-5.5,frontier,uniform_predicted_utility_state,20,19,uniform_group,20,6,172,0.6569767441860465,0.5185558481293925,0.7347558481518913,0.21620000002249884,0.4069767441860465,0.5174418604651163,2.852040697674419,0.3954882744475832,0.0,0.5627321460337803,0.04417629790438782
gpt-5.5,frontier,random_query_predicted_utility_state,20,18,random_query,20,6,172,0.5755813953488372,0.5007194189031373,0.7347558481518913,0.234036429248754,0.313953488372093,0.5174418604651163,1.5424651162790697,0.21389136127342853,0.0,0.5627321460337803,0.062012727130642986
gpt-5.5,frontier,uniform_predicted_utility_state,40,18,uniform_group,40,6,172,0.5697674418604651,0.5645740234556047,0.7347558481518913,0.17018182469628662,0.0,0.313953488372093,0.10700581395348838,0.014838338299601407,0.0,0.5627321460337803,-0.0018418774218244005
gpt-5.5,frontier,random_query_predicted_utility_state,40,19,random_query,40,6,172,0.5697674418604651,0.5645740234556047,0.7347558481518913,0.17018182469628662,0.0,0.313953488372093,0.10700581395348838,0.014838338299601407,0.0,0.5627321460337803,-0.0018418774218244005
gpt-5.5,frontier,random_query_predicted_utility_state,40,17,random_query,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,active_predicted_utility_state,40,17,validation_selected:pilot_gain_active,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,active_predicted_utility_state,40,18,validation_selected:pilot_gain_active,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,uniform_predicted_utility_state,40,19,uniform_group,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,active_predicted_utility_state,40,19,validation_selected:pilot_gain_active,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
