heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,40,19,direct_regressor,40,0,172,0.7209302325581395,0.6743933378623719,0.8462551670711981,0.1718618292088262,0.19767441860465115,0.4011627906976744,0.958851744186046,0.13296255627362194,0.0785737140031415,0.6636797769356672,-0.010713560926704724
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,40,17,direct_regressor,40,0,172,0.7034883720930233,0.6666555934337867,0.8462551670711981,0.1795995736374114,0.25,0.4127906976744186,0.7589069767441855,0.10523651045496166,0.07852914099930786,0.6636797769356672,-0.00297581649811951
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,40,18,direct_regressor,40,0,172,0.7151162790697675,0.6607153270942248,0.8462551670711981,0.18553983997697332,0.1744186046511628,0.4127906976744186,1.120883720930232,0.15543129135869346,0.07584611700440291,0.6636797769356672,0.002964449841442396
gemini-3.5-flash,frontier,random_query_predicted_utility_state,40,17,random_query,40,6,172,0.622093023255814,0.5443796752816644,0.8462551670711981,0.30187549178953366,0.18023255813953487,0.5581395348837209,1.6012151162790675,0.22203813706899853,0.0,0.6960180768933092,0.15163840161164477
gemini-3.5-flash,frontier,uniform_predicted_utility_state,80,17,uniform_group,80,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,80,17,adaptive_value,80,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,80,18,random_query,80,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,80,18,uniform_group,80,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,80,18,adaptive_value,80,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,80,19,uniform_group,80,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
