method,split,n_queries,state_accuracy,balanced_state_accuracy,frontier_precision,frontier_recall,frontier_f1,mean_utility,oracle_utility,oracle_utility_ratio,oracle_regret,frontier_call_rate,local_call_rate,actual_probe_rate,mean_confidence,confidence_threshold
active_probe::logreg::probe_only::extratrees::rate_0.75,val,152,0.875,0.5870629370629371,0.8,0.18181818181818182,0.2962962962962963,0.47955853360496753,0.7838220990400472,0.6118206340345423,0.30426356543507965,0.03289473684210526,0.9671052631578947,0.32894736842105265,0.9444248709998675,0.99
active_probe::logreg::probe_only::extratrees::rate_1,val,152,0.875,0.5870629370629371,0.8,0.18181818181818182,0.2962962962962963,0.47955853360496753,0.7838220990400472,0.6118206340345423,0.30426356543507965,0.03289473684210526,0.9671052631578947,0.32894736842105265,0.9444248709998675,0.99
active_probe::rf::semantic_pca8_plus_probe::rf::rate_0.2,val,152,0.868421052631579,0.602097902097902,0.625,0.22727272727272727,0.3333333333333333,0.4852144155690297,0.7838220990400472,0.6190364065561248,0.29860768347101746,0.05263157894736842,0.9473684210526315,0.13157894736842105,0.86994504706643,0.73
active_probe::rf::semantic_pca8_plus_probe::rf::rate_0.3,val,152,0.868421052631579,0.602097902097902,0.625,0.22727272727272727,0.3333333333333333,0.4852144155690297,0.7838220990400472,0.6190364065561248,0.29860768347101746,0.05263157894736842,0.9473684210526315,0.13157894736842105,0.86994504706643,0.73
active_probe::rf::semantic_pca8_plus_probe::rf::rate_0.5,val,152,0.868421052631579,0.602097902097902,0.625,0.22727272727272727,0.3333333333333333,0.4852144155690297,0.7838220990400472,0.6190364065561248,0.29860768347101746,0.05263157894736842,0.9473684210526315,0.13157894736842105,0.86994504706643,0.73
active_probe::rf::semantic_pca8_plus_probe::rf::rate_0.75,val,152,0.868421052631579,0.602097902097902,0.625,0.22727272727272727,0.3333333333333333,0.4852144155690297,0.7838220990400472,0.6190364065561248,0.29860768347101746,0.05263157894736842,0.9473684210526315,0.13157894736842105,0.86994504706643,0.73
active_probe::rf::semantic_pca8_plus_probe::rf::rate_1,val,152,0.868421052631579,0.602097902097902,0.625,0.22727272727272727,0.3333333333333333,0.4852144155690297,0.7838220990400472,0.6190364065561248,0.29860768347101746,0.05263157894736842,0.9473684210526315,0.13157894736842105,0.86994504706643,0.73
active_probe::extratrees::semantic_pca8_plus_probe::histgb::rate_0.2,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.48504865937069946,0.7838220990400472,0.6188249348477699,0.2987734396693477,0.039473684210526314,0.9605263157894737,0.15789473684210525,0.9080699577095982,0.79
active_probe::extratrees::semantic_pca8_plus_probe::histgb::rate_0.3,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.48504865937069946,0.7838220990400472,0.6188249348477699,0.2987734396693477,0.039473684210526314,0.9605263157894737,0.15789473684210525,0.9080699577095982,0.79
active_probe::extratrees::semantic_pca8_plus_probe::histgb::rate_0.5,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.48504865937069946,0.7838220990400472,0.6188249348477699,0.2987734396693477,0.039473684210526314,0.9605263157894737,0.15789473684210525,0.9080699577095982,0.79
active_probe::extratrees::semantic_pca8_plus_probe::histgb::rate_0.75,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.48504865937069946,0.7838220990400472,0.6188249348477699,0.2987734396693477,0.039473684210526314,0.9605263157894737,0.15789473684210525,0.9080699577095982,0.79
active_probe::extratrees::semantic_pca8_plus_probe::histgb::rate_1,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.48504865937069946,0.7838220990400472,0.6188249348477699,0.2987734396693477,0.039473684210526314,0.9605263157894737,0.15789473684210525,0.9080699577095982,0.79
active_probe::histgb::probe_only::logreg::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791204495202661,0.96
active_probe::histgb::probe_only::logreg::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791204495202661,0.96
active_probe::histgb::probe_only::logreg::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791204495202661,0.96
active_probe::histgb::probe_only::logreg::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791204495202661,0.96
active_probe::histgb::probe_only::logreg::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791204495202661,0.96
active_probe::histgb::probe_only::logreg::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791204495202661,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791797913138973,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791797913138973,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791797913138973,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791797913138973,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791797913138973,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.48481632170113187,0.7838220990400472,0.6185285185182837,0.29900577733891537,0.07894736842105263,0.9210526315789473,0.09868421052631579,0.9791797913138973,0.96
active_probe::logreg::probe_only::rf::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9540956010433427,0.61
active_probe::logreg::probe_only::rf::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9540956010433427,0.61
active_probe::logreg::probe_only::rf::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9540956010433427,0.61
active_probe::logreg::probe_only::rf::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9540956010433427,0.61
active_probe::logreg::probe_only::rf::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9540956010433427,0.61
active_probe::logreg::probe_only::rf::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9540956010433427,0.61
active_probe::logreg::probe_only::extratrees::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.955276935200555,0.61
active_probe::logreg::probe_only::extratrees::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.955276935200555,0.61
active_probe::logreg::probe_only::extratrees::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.955276935200555,0.61
active_probe::logreg::probe_only::histgb::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.958418734257808,0.61
active_probe::logreg::probe_only::histgb::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.958418734257808,0.61
active_probe::logreg::probe_only::histgb::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.958418734257808,0.61
active_probe::logreg::probe_only::histgb::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.958418734257808,0.61
active_probe::logreg::probe_only::histgb::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.958418734257808,0.61
active_probe::logreg::probe_only::histgb::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.958418734257808,0.61
active_probe::logreg::semantic_pca8_plus_probe::rf::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9537869764127488,0.61
active_probe::logreg::semantic_pca8_plus_probe::rf::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9537869764127488,0.61
active_probe::logreg::semantic_pca8_plus_probe::rf::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9537869764127488,0.61
active_probe::logreg::semantic_pca8_plus_probe::rf::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9537869764127488,0.61
active_probe::logreg::semantic_pca8_plus_probe::rf::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9537869764127488,0.61
active_probe::logreg::semantic_pca8_plus_probe::rf::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9537869764127488,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9552193694110815,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9552193694110815,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9552193694110815,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9552193694110815,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9552193694110815,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9552193694110815,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9581702919850852,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9581702919850852,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9581702919850852,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9581702919850852,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9581702919850852,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9581702919850852,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9529826190281653,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9529826190281653,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9529826190281653,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9529826190281653,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9529826190281653,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9529826190281653,0.61
active_probe::logreg::semantic_plus_probe::extratrees::rate_0.1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9541091720426605,0.61
active_probe::logreg::semantic_plus_probe::extratrees::rate_0.2,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9541091720426605,0.61
active_probe::logreg::semantic_plus_probe::extratrees::rate_0.3,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9541091720426605,0.61
active_probe::logreg::semantic_plus_probe::extratrees::rate_0.5,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9541091720426605,0.61
active_probe::logreg::semantic_plus_probe::extratrees::rate_0.75,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9541091720426605,0.61
active_probe::logreg::semantic_plus_probe::extratrees::rate_1,val,152,0.868421052631579,0.6398601398601399,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.4814335925857657,0.7838220990400472,0.6142128337225768,0.30238850645428145,0.07894736842105263,0.9210526315789473,0.03289473684210526,0.9541091720426605,0.61
active_probe::rf::semantic_pca8_plus_probe::histgb::rate_0.1,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47595388923626747,0.7838220990400472,0.6072218298248694,0.30786820980377977,0.02631578947368421,0.9736842105263158,0.08552631578947369,0.8875957174775252,0.71
active_probe::rf::semantic_pca8_plus_probe::histgb::rate_0.2,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47595388923626747,0.7838220990400472,0.6072218298248694,0.30786820980377977,0.02631578947368421,0.9736842105263158,0.08552631578947369,0.8875957174775252,0.71
active_probe::rf::semantic_pca8_plus_probe::histgb::rate_0.3,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47595388923626747,0.7838220990400472,0.6072218298248694,0.30786820980377977,0.02631578947368421,0.9736842105263158,0.08552631578947369,0.8875957174775252,0.71
active_probe::rf::semantic_pca8_plus_probe::histgb::rate_0.5,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47595388923626747,0.7838220990400472,0.6072218298248694,0.30786820980377977,0.02631578947368421,0.9736842105263158,0.08552631578947369,0.8875957174775252,0.71
active_probe::rf::semantic_pca8_plus_probe::histgb::rate_0.75,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47595388923626747,0.7838220990400472,0.6072218298248694,0.30786820980377977,0.02631578947368421,0.9736842105263158,0.08552631578947369,0.8875957174775252,0.71
active_probe::rf::semantic_pca8_plus_probe::histgb::rate_1,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47595388923626747,0.7838220990400472,0.6072218298248694,0.30786820980377977,0.02631578947368421,0.9736842105263158,0.08552631578947369,0.8875957174775252,0.71
active_probe::histgb::probe_only::histgb::rate_0.2,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.4757859742982898,0.7838220990400472,0.6070076039971167,0.3080361247417574,0.039473684210526314,0.9605263157894737,0.13157894736842105,0.9762720194634563,0.97
active_probe::histgb::probe_only::histgb::rate_0.3,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.4757859742982898,0.7838220990400472,0.6070076039971167,0.3080361247417574,0.039473684210526314,0.9605263157894737,0.13157894736842105,0.9762720194634563,0.97
active_probe::histgb::probe_only::histgb::rate_0.5,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.4757859742982898,0.7838220990400472,0.6070076039971167,0.3080361247417574,0.039473684210526314,0.9605263157894737,0.13157894736842105,0.9762720194634563,0.97
active_probe::histgb::probe_only::histgb::rate_0.75,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.4757859742982898,0.7838220990400472,0.6070076039971167,0.3080361247417574,0.039473684210526314,0.9605263157894737,0.13157894736842105,0.9762720194634563,0.97
active_probe::histgb::probe_only::histgb::rate_1,val,152,0.868421052631579,0.5832167832167833,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.4757859742982898,0.7838220990400472,0.6070076039971167,0.3080361247417574,0.039473684210526314,0.9605263157894737,0.13157894736842105,0.9762720194634563,0.97
active_probe::knn::probe_only::extratrees::rate_0.2,val,152,0.868421052631579,0.5454545454545454,1.0,0.09090909090909091,0.16666666666666666,0.4755773933729005,0.7838220990400472,0.6067414965147624,0.3082447056671467,0.013157894736842105,0.9868421052631579,0.16447368421052633,0.9195322613824558,0.8
active_probe::knn::semantic_pca8_plus_probe::extratrees::rate_0.2,val,152,0.868421052631579,0.5454545454545454,1.0,0.09090909090909091,0.16666666666666666,0.4755773933729005,0.7838220990400472,0.6067414965147624,0.3082447056671467,0.013157894736842105,0.9868421052631579,0.16447368421052633,0.9178710771719295,0.8
active_probe::knn::semantic_pca8_plus_probe::histgb::rate_0.2,val,152,0.868421052631579,0.5454545454545454,1.0,0.09090909090909091,0.16666666666666666,0.4755773933729005,0.7838220990400472,0.6067414965147624,0.3082447056671467,0.013157894736842105,0.9868421052631579,0.16447368421052633,0.9420345158250258,0.8
active_probe::extratrees::probe_only::extratrees::rate_0.1,val,152,0.868421052631579,0.5454545454545454,1.0,0.09090909090909091,0.16666666666666666,0.4754305142124205,0.7838220990400472,0.6065541081256625,0.30839158482762674,0.013157894736842105,0.9868421052631579,0.06578947368421052,0.8894901315789473,0.76
active_probe::knn::probe_only::histgb::rate_0.2,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47540947843492287,0.7838220990400472,0.6065272706870097,0.30841262060512437,0.02631578947368421,0.9736842105263158,0.16447368421052633,0.9378508296370033,0.8
active_probe::knn::probe_only::histgb::rate_0.3,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47540947843492287,0.7838220990400472,0.6065272706870097,0.30841262060512437,0.02631578947368421,0.9736842105263158,0.16447368421052633,0.9378508296370033,0.8
active_probe::knn::probe_only::histgb::rate_0.5,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47540947843492287,0.7838220990400472,0.6065272706870097,0.30841262060512437,0.02631578947368421,0.9736842105263158,0.16447368421052633,0.9378508296370033,0.8
active_probe::knn::probe_only::histgb::rate_0.75,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47540947843492287,0.7838220990400472,0.6065272706870097,0.30841262060512437,0.02631578947368421,0.9736842105263158,0.16447368421052633,0.9378508296370033,0.8
active_probe::knn::probe_only::histgb::rate_1,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47540947843492287,0.7838220990400472,0.6065272706870097,0.30841262060512437,0.02631578947368421,0.9736842105263158,0.16447368421052633,0.9378508296370033,0.8
active_probe::knn::semantic_pca8_plus_probe::rf::rate_0.2,val,152,0.868421052631579,0.5643356643356643,0.75,0.13636363636363635,0.23076923076923078,0.47530251208979063,0.7838220990400472,0.6063908030558174,0.3085195869502565,0.02631578947368421,0.9736842105263158,0.16447368421052633,0.9116315843312243,0.8
active_probe::knn::semantic_plus_probe::logreg::rate_0.5,val,152,0.868421052631579,0.602097902097902,0.625,0.22727272727272727,0.3333333333333333,0.47326639628001743,0.7838220990400472,0.6037931271134488,0.3105557027600298,0.05263157894736842,0.9473684210526315,0.32894736842105265,0.9608311196493868,0.87
